item_id,order_id,product_id,quantity
2994,1902,20,1
2995,2857,70,5
2996,1487,53,4
2997,1718,73,3
2998,1226,11,2
2999,666,80,4
3000,2716,9,3
3001,234,56,4
3002,1771,20,4
3003,1939,4,3
3004,1518,16,3
3005,966,63,4
3006,1624,76,2
3007,1661,56,2
3008,1174,32,5
3009,676,44,2
3010,2450,42,5
3011,1544,11,1
3012,337,11,1
3013,615,70,4
3014,2018,12,2
3015,211,1,4
3016,728,5,2
3017,1194,47,3
3018,2729,74,1
3019,166,22,3
3020,1353,13,1
3021,2388,11,1
3022,2517,1,2
3023,697,51,4
3024,441,35,5
3025,1194,79,5
3026,294,79,3
3027,568,9,4
3028,2483,34,2
3029,2636,100,5
3030,394,64,5
3031,917,89,3
3032,132,51,3
3033,2724,21,4
3034,1854,46,5
3035,1256,38,4
3036,1713,31,3
3037,2729,42,2
3038,986,60,2
3039,2881,20,1
3040,326,8,5
3041,483,19,1
3042,1839,17,2
3043,2961,10,3
3044,1363,89,3
3045,2373,31,4
3046,1784,53,1
3047,2640,86,5
3048,2988,76,3
3049,2905,27,4
3050,2688,5,3
3051,642,51,2
3052,1414,9,1
3053,129,33,4
3054,765,64,4
3055,2697,51,3
3056,1842,18,3
3057,2898,55,3
3058,2321,90,2
3059,31,22,3
3060,1704,12,4
3061,1371,19,1
3062,575,31,5
3063,2474,64,3
3064,829,93,2
3065,1712,5,1
3066,2587,47,3
3067,2519,48,3
3068,12,14,4
3069,2053,26,2
3070,606,43,5
3071,1121,68,4
3072,2166,76,5
3073,2508,26,4
3074,2996,6,4
3075,2946,76,5
3076,1189,69,4
3077,183,37,3
3078,74,53,5
3079,2569,9,4
3080,1710,60,5
3081,2343,30,3
3082,2421,29,4
3083,1085,39,1
3084,940,86,5
3085,1041,51,3
3086,18,68,2
3087,167,29,4
3088,979,51,1
3089,1762,7,1
3090,1121,69,5
3091,1708,3,5
3092,2622,40,5
3093,2717,7,4
3094,2377,28,5
3095,2709,71,3
3096,475,31,4
3097,2297,93,3
3098,726,70,2
3099,59,88,4
3100,327,43,2
3101,1966,3,1
3102,532,96,3
3103,693,85,3
3104,2752,33,4
3105,663,55,2
3106,2987,21,3
3107,400,98,3
3108,1268,70,5
3109,2618,9,1
3110,638,16,1
3111,982,9,3
3112,734,15,4
3113,1383,16,5
3114,2190,60,5
3115,501,62,5
3116,1140,11,3
3117,377,46,2
3118,1589,25,5
3119,1026,93,1
3120,2541,99,1
3121,260,21,2
3122,1402,21,5
3123,2825,69,2
3124,1961,97,3
3125,123,44,4
3126,1772,14,5
3127,1649,28,2
3128,779,80,4
3129,2402,96,1
3130,929,85,4
3131,2284,99,4
3132,1587,42,3
3133,816,6,1
3134,1856,25,1
3135,2339,46,1
3136,2723,48,3
3137,1703,96,1
3138,1291,60,1
3139,550,13,5
3140,2133,72,1
3141,2429,18,4
3142,2025,71,5
3143,2974,98,3
3144,491,80,1
3145,2614,41,2
3146,1279,69,4
3147,1202,5,1
3148,225,39,2
3149,2851,34,4
3150,627,36,3
3151,1688,10,5
3152,1491,10,4
3153,1264,95,3
3154,1667,3,1
3155,1168,42,2
3156,2916,12,2
3157,2151,78,5
3158,411,47,1
3159,390,34,3
3160,1304,16,2
3161,2361,28,5
3162,323,30,1
3163,1133,40,5
3164,2218,11,5
3165,2365,89,5
3166,1218,71,3
3167,412,52,1
3168,1278,54,1
3169,2695,43,3
3170,214,18,1
3171,387,76,1
3172,438,62,1
3173,1922,47,4
3174,2220,14,3
3175,651,76,5
3176,1015,11,3
3177,690,24,5
3178,2871,14,1
3179,1927,28,2
3180,694,95,5
3181,978,53,1
3182,2792,67,3
3183,2363,94,2
3184,2018,71,2
3185,244,56,2
3186,2512,86,4
3187,789,9999,3
3188,1411,18,4
3189,2420,53,5
3190,1179,35,2
3191,2525,16,4
3192,1045,83,5
3193,2039,1,1
3194,1662,76,2
3195,1037,89,2
3196,2362,24,5
3197,492,86,2
3198,543,92,1
3199,946,32,1
3200,2996,10,4
3201,545,28,3
3202,462,74,1
3203,2670,27,1
3204,2852,2,4
3205,439,44,2
3206,1832,19,2
3207,2967,83,1
3208,1511,42,4
3209,1552,85,5
3210,2787,36,4
3211,2717,26,2
3212,847,50,3
3213,771,86,2
3214,2007,63,3
3215,1792,7,3
3216,13,56,4
3217,650,8,1
3218,1880,68,3
3219,835,53,1
3220,1177,19,3
3221,1145,23,4
3222,57,61,5
3223,268,76,4
3224,1425,39,2
3225,1841,26,3
3226,1954,50,3
3227,658,62,2
3228,1795,18,1
3229,961,83,4
3230,1576,29,5
3231,2088,83,2
3232,450,35,3
3233,2139,33,1
3234,1114,85,5
3235,1271,96,4
3236,84,9,5
3237,439,31,3
3238,1033,32,5
3239,2514,74,5
3240,750,81,4
3241,2165,1,2
3242,81,42,5
3243,1720,73,3
3244,6,62,2
3245,768,14,3
3246,2953,98,4
3247,1029,90,3
3248,2402,26,4
3249,2744,78,5
3250,2311,46,1
3251,1557,61,5
3252,804,32,3
3253,188,44,3
3254,1931,98,2
3255,2182,43,4
3256,933,56,5
3257,68,89,1
3258,423,73,2
3259,948,53,1
3260,840,60,4
3261,2192,95,1
3262,421,88,5
3263,1808,92,2
3264,905,95,2
3265,895,48,1
3266,150,33,1
3267,2407,53,1
3268,1149,83,5
3269,1843,27,1
3270,1396,31,5
3271,487,12,3
3272,2451,69,2
3273,181,61,3
3274,2217,22,1
3275,2006,28,4
3276,1355,13,1
3277,2064,75,2
3278,2358,36,1
3279,1750,90,3
3280,1462,97,4
3281,2279,90,2
3282,111,95,1
3283,2570,74,1
3284,2734,36,2
3285,705,21,2
3286,186,94,2
3287,803,27,2
3288,544,38,4
3289,251,85,4
3290,925,80,2
3291,129,16,2
3292,1502,81,3
3293,2813,56,2
3294,2818,9,2
3295,1941,49,1
3296,702,48,1
3297,2184,23,4
3298,445,11,2
3299,868,10,2
3300,1701,14,4
3301,940,90,2
3302,1091,92,5
3303,2924,72,5
3304,2424,75,3
3305,1856,21,5
3306,2183,85,5
3307,884,58,4
3308,706,79,4
3309,1144,41,3
3310,2484,28,1
3311,804,52,3
3312,1539,99,5
3313,1905,12,5
3314,473,89,2
3315,221,30,5
3316,464,72,4
3317,1617,84,5
3318,2919,95,2
3319,217,67,2
3320,2208,30,2
3321,986,7,5
3322,2486,70,1
3323,990,69,5
3324,343,44,5
3325,2202,12,3
3326,1070,43,5
3327,558,23,1
3328,1752,63,2
3329,573,29,1
3330,2122,19,5
3331,1812,10,4
3332,2953,82,5
3333,329,95,3
3334,1888,22,3
3335,1384,4,1
3336,48,100,1
3337,2724,89,1
3338,2962,4,1
3339,1321,22,5
3340,333,11,2
3341,1970,13,4
3342,2208,83,3
3343,235,81,5
3344,106,93,2
3345,1448,41,4
3346,2754,15,5
3347,2645,38,3
3348,1069,21,1
3349,2236,19,5
3350,2737,74,5
3351,1953,37,4
3352,2140,99,1
3353,617,23,3
3354,2054,80,1
3355,1287,49,4
3356,166,65,4
3357,1915,4,1
3358,2455,7,1
3359,2712,34,2
3360,1548,45,3
3361,364,47,5
3362,1127,68,2
3363,1660,49,5
3364,504,31,4
3365,612,35,5
3366,934,42,3
3367,2709,7,3
3368,1271,22,5
3369,1538,94,1
3370,2264,92,1
3371,2561,61,1
3372,1666,27,2
3373,1681,78,5
3374,2287,59,5
3375,1455,3,5
3376,2607,68,2
3377,516,9,1
3378,1097,7,1
3379,1605,33,5
3380,509,72,5
3381,21,34,3
3382,2637,23,5
3383,1941,64,2
3384,2113,25,4
3385,2942,98,2
3386,2165,83,1
3387,1638,35,2
3388,635,87,1
3389,580,90,4
3390,2536,87,3
3391,2974,22,5
3392,2341,83,3
3393,1670,39,2
3394,85,32,4
3395,2937,17,3
3396,2959,93,5
3397,1765,28,1
3398,1269,100,3
3399,337,60,1
3400,1599,38,4
3401,642,46,3
3402,1191,6,2
3403,1652,30,3
3404,1393,70,2
3405,1204,25,1
3406,2739,11,4
3407,1546,40,4
3408,1147,38,5
3409,2359,68,5
3410,93,99,2
3411,2994,14,3
3412,989,72,5
3413,2125,23,3
3414,1359,93,2
3415,1908,79,1
3416,2760,89,3
3417,154,38,1
3418,1194,31,2
3419,886,27,3
3420,796,68,3
3421,2405,41,1
3422,1617,94,2
3423,580,14,1
3424,388,92,5
3425,1863,68,4
3426,2955,16,5
3427,198,78,2
3428,988,76,1
3429,2585,87,2
3430,2018,28,2
3431,1659,83,3
3432,925,6,4
3433,143,93,1
3434,344,97,5
3435,2069,64,3
3436,1595,13,4
3437,2051,53,5
3438,2951,68,1
3439,44,24,2
3440,109,4,5
3441,438,43,4
3442,459,71,2
3443,2447,68,1
3444,1002,89,4
3445,1368,61,4
3446,1081,94,3
3447,2442,16,4
3448,13,80,2
3449,1605,48,5
3450,99999,18,1
3451,313,40,5
3452,291,16,5
3453,2619,99,5
3454,1175,9999,5
3455,1198,29,2
3456,1627,68,4
3457,1405,4,5
3458,571,97,4
3459,798,22,2
3460,884,78,5
3461,2072,19,1
3462,984,58,3
3463,1373,44,4
3464,315,12,3
3465,150,90,3
3466,533,67,5
3467,1669,96,1
3468,1503,81,1
3469,1383,31,4
3470,1620,55,4
3471,190,67,1
3472,478,96,2
3473,1748,100,1
3474,173,25,1
3475,2131,27,3
3476,1600,51,5
3477,363,98,1
3478,1583,20,4
3479,298,42,2
3480,410,23,2
3481,1041,44,3
3482,214,56,5
3483,2254,24,4
3484,2344,14,4
3485,2566,63,4
3486,2300,83,2
3487,2545,27,5
3488,1081,38,1
3489,475,31,3
3490,2272,1,5
3491,1833,100,2
3492,1404,39,2
3493,1954,86,5
3494,2166,18,4
3495,189,28,2
3496,2643,48,5
3497,2965,16,1
3498,420,86,3
3499,1850,89,1
3500,2481,7,5
3501,1509,73,5
3502,2899,9,3
3503,1171,74,2
3504,65,92,4
3505,1046,75,2
3506,1651,97,5
3507,2893,74,5
3508,2564,54,5
3509,2346,49,3
3510,2264,83,5
3511,2459,96,4
3512,368,67,3
3513,595,69,3
3514,2373,50,5
3515,1017,19,3
3516,2316,14,3
3517,88,99,5
3518,1269,73,5
3519,797,23,2
3520,444,24,2
3521,1206,100,2
3522,1761,52,5
3523,2294,8,4
3524,2549,90,1
3525,2286,61,2
3526,1631,82,1
3527,1873,98,4
3528,126,83,4
3529,713,96,2
3530,1268,72,2
3531,2130,78,2
3532,1335,86,5
3533,1482,84,2
3534,2131,18,5
3535,72,37,1
3536,1412,53,1
3537,584,89,5
3538,2499,56,3
3539,123,71,2
3540,1664,76,3
3541,2231,87,2
3542,1779,85,3
3543,383,71,4
3544,2347,49,3
3545,1667,81,1
3546,888,2,5
3547,1974,55,1
3548,2753,88,2
3549,780,68,3
3550,2341,44,1
3551,1032,25,3
3552,1633,70,2
3553,986,76,3
3554,2085,35,1
3555,121,22,4
3556,917,1,1
3557,2735,66,4
3558,2460,51,4
3559,257,8,1
3560,1586,65,2
3561,308,11,2
3562,2507,43,1
3563,197,9,4
3564,2162,8,5
3565,2656,36,1
3566,1201,81,5
3567,300,95,3
3568,223,59,4
3569,726,81,5
3570,803,75,4
3571,2630,53,2
3572,207,94,3
3573,904,82,3
3574,1107,3,4
3575,1805,57,5
3576,1154,51,2
3577,239,92,4
3578,573,93,4
3579,1687,86,2
3580,2443,18,3
3581,80,72,1
3582,2016,93,4
3583,1575,7,2
3584,2316,90,5
3585,274,99,3
3586,94,51,5
3587,2764,69,3
3588,276,25,2
3589,831,59,2
3590,366,17,3
3591,1466,92,2
3592,830,45,4
3593,446,60,5
3594,325,60,1
3595,840,22,1
3596,322,78,2
3597,2,49,1
3598,897,97,4
3599,975,66,3
3600,543,60,4
3601,2237,74,3
3602,1541,16,2
3603,894,58,1
3604,2736,70,3
3605,1258,34,5
3606,202,93,2
3607,2371,42,1
3608,577,51,3
3609,2091,6,1
3610,1767,36,3
3611,217,31,4
3612,840,88,3
3613,417,51,4
3614,2189,14,2
3615,1898,95,4
3616,2734,66,2
3617,765,10,1
3618,662,82,1
3619,2014,76,5
3620,748,14,2
3621,1070,67,4
3622,703,74,5
3623,1394,95,4
3624,2996,88,5
3625,1794,30,4
3626,949,70,2
3627,471,66,2
3628,2227,88,3
3629,1673,4,3
3630,938,74,4
3631,94,64,5
3632,2231,93,4
3633,1650,88,1
3634,1858,62,1
3635,1650,64,2
3636,1660,67,2
3637,64,47,1
3638,1541,70,2
3639,346,85,2
3640,740,29,3
3641,1344,87,2
3642,354,51,3
3643,61,100,3
3644,2209,58,1
3645,2813,34,4
3646,2333,20,1
3647,2142,84,2
3648,298,74,2
3649,1341,73,4
3650,1871,97,5
3651,162,72,5
3652,2189,99,3
3653,964,56,5
3654,2495,70,3
3655,2240,3,2
3656,520,5,3
3657,139,78,2
3658,2713,70,4
3659,2946,77,3
3660,2079,38,2
3661,1222,78,3
3662,2498,66,5
3663,2579,9,1
3664,1162,45,4
3665,2565,70,5
3666,1876,97,1
3667,2848,84,4
3668,376,46,2
3669,964,70,4
3670,1834,50,4
3671,803,70,2
3672,108,79,4
3673,1126,49,1
3674,2516,9,4
3675,2028,79,5
3676,2018,50,5
3677,615,80,5
3678,1788,65,4
3679,2944,20,2
3680,1312,67,5
3681,804,64,1
3682,2635,69,3
3683,2792,68,1
3684,1633,83,2
3685,2795,81,2
3686,1511,7,3
3687,123,85,3
3688,1599,49,5
3689,1360,88,4
3690,2332,5,1
3691,2757,16,2
3692,1146,70,2
3693,1404,48,3
3694,1029,24,5
3695,1611,59,5
3696,1615,26,2
3697,1446,79,3
3698,761,82,2
3699,2597,18,5
3700,2360,35,4
3701,911,25,5
3702,2346,14,3
3703,1659,22,3
3704,327,88,3
3705,765,69,3
3706,2960,62,2
3707,1407,50,2
3708,2358,22,4
3709,2414,29,2
3710,1407,68,5
3711,2812,48,1
3712,916,65,1
3713,2294,91,4
3714,1513,47,1
3715,2646,63,5
3716,1077,50,5
3717,1329,3,5
3718,1313,97,4
3719,2786,37,3
3720,919,1,2
3721,1256,81,5
3722,492,87,5
3723,2364,10,1
3724,1972,77,4
3725,676,7,2
3726,2137,91,3
3727,2384,31,3
3728,155,12,3
3729,861,51,3
3730,362,42,3
3731,1859,14,3
3732,1343,26,1
3733,888,94,2
3734,1500,80,2
3735,1719,61,5
3736,399,31,4
3737,1833,41,1
3738,66,80,3
3739,614,90,1
3740,1162,99,1
3741,145,100,3
3742,727,59,4
3743,2522,68,1
3744,2852,76,5
3745,1937,72,1
3746,2479,94,2
3747,1958,1,3
3748,1479,17,2
3749,2107,68,5
3750,1427,52,2
3751,561,43,5
3752,1754,54,1
3753,1329,99,5
3754,2075,54,4
3755,2208,57,3
3756,1224,22,2
3757,2019,91,3
3758,2090,44,3
3759,2218,81,3
3760,2410,55,3
3761,1300,92,5
3762,1180,23,5
3763,528,39,5
3764,487,11,4
3765,1362,4,2
3766,26,6,1
3767,639,40,3
3768,2619,30,5
3769,2652,30,1
3770,969,17,1
3771,1336,41,1
3772,854,1,3
3773,1393,62,1
3774,2138,27,4
3775,2276,95,2
3776,2794,13,3
3777,1243,37,5
3778,2150,79,4
3779,1581,76,5
3780,2936,63,2
3781,2047,89,2
3782,1733,58,4
3783,2947,38,4
3784,614,96,1
3785,532,47,5
3786,2883,22,3
3787,1180,27,1
3788,2154,28,2
3789,2899,70,1
3790,548,25,1
3791,518,26,5
3792,587,83,1
3793,2568,40,5
3794,380,8,4
3795,34,12,5
3796,1003,54,3
3797,2006,21,2
3798,2940,71,4
3799,1414,4,5
3800,677,99,4
3801,1655,67,1
3802,2725,59,2
3803,741,45,4
3804,1902,42,3
3805,1488,72,3
3806,1982,18,4
3807,634,74,1
3808,1333,19,5
3809,370,66,4
3810,1567,85,5
3811,988,94,1
3812,1608,7,5
3813,745,92,4
3814,496,83,4
3815,720,9,4
3816,2816,28,2
3817,1815,92,2
3818,2313,84,5
3819,763,4,3
3820,745,23,2
3821,2362,73,5
3822,877,95,4
3823,702,13,4
3824,1340,85,5
3825,309,82,3
3826,968,71,5
3827,590,31,2
3828,1332,84,3
3829,2878,32,5
3830,2213,27,3
3831,2278,40,3
3832,1712,16,4
3833,2969,83,4
3834,2020,29,2
3835,1611,38,2
3836,81,74,3
3837,1070,33,5
3838,2041,79,1
3839,740,58,5
3840,2385,57,1
3841,766,74,2
3842,1803,9,2
3843,228,43,2
3844,2731,77,4
3845,2159,64,1
3846,878,63,3
3847,567,75,5
3848,2126,32,2
3849,612,4,1
3850,552,47,4
3851,2987,93,1
3852,2245,25,-2
3853,155,6,3
3854,2271,63,5
3855,2810,60,5
3856,2063,65,5
3857,1796,45,2
3858,2840,95,3
3859,2734,66,3
3860,757,31,5
3861,1616,8,1
3862,828,3,3
3863,1238,31,4
3864,2644,11,5
3865,2351,42,1
3866,1886,9,3
3867,668,27,5
3868,384,3,2
3869,2634,74,2
3870,2990,76,3
3871,2720,4,1
3872,1241,26,4
3873,1136,84,5
3874,790,8,5
3875,805,1,5
3876,1703,61,1
3877,862,88,5
3878,2048,12,5
3879,472,19,4
3880,199,82,2
3881,2998,20,1
3882,849,21,1
3883,2814,90,4
3884,1680,60,2
3885,220,15,5
3886,2759,12,1
3887,462,49,4
3888,429,17,2
3889,172,16,5
3890,2956,5,4
3891,558,93,3
3892,2711,96,5
3893,1793,32,2
3894,2552,96,2
3895,152,38,5
3896,789,56,4
3897,1382,27,5
3898,55,85,2
3899,1866,84,3
3900,2134,14,2
3901,1156,23,1
3902,370,37,-2
3903,2288,88,4
3904,2562,68,2
3905,1381,2,5
3906,2724,42,2
3907,615,77,3
3908,1539,17,1
3909,2423,25,3
3910,1434,93,4
3911,271,95,1
3912,880,92,5
3913,2443,45,2
3914,2845,75,4
3915,70,100,1
3916,938,59,1
3917,582,36,2
3918,1737,46,5
3919,1338,70,3
3920,1587,40,2
3921,869,4,3
3922,307,96,2
3923,106,19,4
3924,221,55,1
3925,1483,79,2
3926,1964,30,5
3927,2027,36,1
3928,682,77,5
3929,252,57,1
3930,1767,55,5
3931,92,53,2
3932,533,17,3
3933,2176,84,1
3934,1403,41,3
3935,650,88,1
3936,909,90,3
3937,133,32,1
3938,511,3,5
3939,1488,52,4
3940,2312,99,4
3941,1510,55,3
3942,2552,9,3
3943,1814,76,3
3944,1524,37,4
3945,707,32,3
3946,1965,14,2
3947,1029,60,4
3948,12,15,1
3949,2274,8,1
3950,2107,16,1
3951,849,4,4
3952,2269,30,1
3953,1841,52,3
3954,369,63,2
3955,1736,67,1
3956,2230,2,5
3957,400,94,3
3958,1835,14,2
3959,2428,4,1
3960,1404,91,1
3961,1899,11,2
3962,2083,6,4
3963,1856,14,2
3964,221,60,2
3965,1361,11,1
3966,1179,47,5
3967,1129,63,3
3968,818,52,2
3969,468,91,2
3970,102,3,5
3971,1783,24,3
3972,2178,68,3
3973,1831,55,4
3974,2442,33,4
3975,122,27,1
3976,2299,1,3
3977,815,86,2
3978,2487,52,2
3979,1801,33,4
3980,1613,56,2
3981,324,46,5
3982,263,68,2
3983,567,90,4
3984,78,5,1
3985,1090,52,4
3986,1744,13,3
3987,1354,81,5
3988,103,97,1
3989,478,7,4
3990,2411,63,4
3991,510,33,1
3992,81,96,3
3993,2399,31,5
3994,2262,9,5
3995,2867,91,3
3996,2352,1,3
3997,1022,86,1
3998,1298,23,1
3999,1047,79,5
4000,2056,5,5
4001,1220,83,5
4002,2036,51,5
4003,2168,64,2
4004,2655,9,2
4005,1898,76,4
4006,2807,16,4
4007,1566,78,5
4008,1199,14,4
4009,1565,13,2
4010,886,63,3
4011,202,63,4
4012,2339,35,2
4013,956,23,3
4014,1790,24,2
4015,2822,66,5
4016,2438,38,5
4017,2329,15,5
4018,1828,2,1
4019,2915,34,2
4020,1765,85,2
4021,108,28,4
4022,209,66,4
4023,2215,22,1
4024,365,53,1
4025,649,85,1
4026,2584,85,3
4027,390,70,1
4028,964,48,5
4029,2342,66,5
4030,2067,100,5
4031,1838,19,1
4032,343,57,1
4033,2994,69,5
4034,2564,76,3
4035,2710,66,1
4036,290,70,4
4037,1066,39,5
4038,567,21,1
4039,1849,46,5
4040,2102,95,2
4041,2340,57,5
4042,1532,57,1
4043,2209,23,1
4044,106,34,5
4045,192,54,4
4046,1312,61,1
4047,737,25,4
4048,2308,11,3
4049,2440,52,1
4050,2655,86,1
4051,647,66,4
4052,2763,76,3
4053,678,77,4
4054,2293,65,2
4055,1898,93,4
4056,2370,86,4
4057,2723,82,1
4058,1095,6,5
4059,1453,30,1
4060,1060,12,5
4061,1735,15,3
4062,1750,6,4
4063,2261,83,2
4064,726,63,3
4065,2762,89,5
4066,2287,29,3
4067,2961,49,3
4068,439,100,4
4069,2380,85,4
4070,745,38,1
4071,2478,54,3
4072,2498,49,4
4073,2240,32,3
4074,2506,55,1
4075,1089,58,5
4076,1280,20,1
4077,1819,2,2
4078,2298,44,1
4079,1581,19,2
4080,1457,75,2
4081,2582,53,3
4082,2223,70,2
4083,2,65,5
4084,910,35,5
4085,1639,69,5
4086,934,79,1
4087,1786,18,3
4088,1619,62,2
4089,2160,57,5
4090,2359,9,4
4091,91,80,1
4092,366,39,1
4093,879,15,5
4094,2969,32,3
4095,2709,97,5
4096,2622,21,2
4097,2928,53,1
4098,953,28,4
4099,2948,53,1
4100,1400,24,2
4101,180,33,3
4102,2279,66,1
4103,1641,43,1
4104,679,47,3
4105,1238,64,2
4106,1074,16,5
4107,399,55,3
4108,2664,5,2
4109,2855,38,3
4110,116,73,4
4111,1647,9,4
4112,1984,96,1
4113,2113,17,3
4114,2436,69,5
4115,2239,81,1
4116,2240,70,1
4117,1642,60,5
4118,596,13,3
4119,327,57,3
4120,1695,67,1
4121,928,42,5
4122,757,51,4
4123,1086,70,4
4124,2526,85,5
4125,2529,32,5
4126,1622,90,5
4127,2251,57,3
4128,2076,49,5
4129,1280,89,1
4130,1341,44,5
4131,1070,41,1
4132,454,16,5
4133,553,93,5
4134,2784,24,1
4135,2816,100,4
4136,1480,32,4
4137,2846,6,3
4138,465,10,4
4139,322,55,1
4140,931,77,5
4141,2275,51,2
4142,1726,41,2
4143,1683,91,2
4144,410,66,5
4145,1065,42,3
4146,2456,8,4
4147,1989,1,1
4148,102,77,5
4149,1234,18,3
4150,2173,75,3
4151,733,7,3
4152,1542,49,3
4153,2281,79,4
4154,1767,64,4
4155,205,42,4
4156,1074,21,1
4157,1273,41,4
4158,1492,63,4
4159,1393,69,1
4160,2340,58,3
4161,1307,29,2
4162,2075,78,1
4163,1742,17,2
4164,1514,34,4
4165,1562,17,2
4166,1716,44,3
4167,222,14,4
4168,2592,43,5
4169,2492,45,2
4170,220,2,4
4171,657,24,1
4172,717,20,3
4173,742,98,4
4174,1754,62,4
4175,1273,52,2
4176,1295,79,1
4177,1599,4,1
4178,324,23,3
4179,2905,13,1
4180,1526,65,3
4181,2185,67,4
4182,246,1,5
4183,62,14,4
4184,2412,67,4
4185,1971,92,4
4186,2289,17,2
4187,325,23,5
4188,2440,46,4
4189,56,35,4
4190,553,92,4
4191,1078,22,4
4192,312,19,1
4193,675,7,2
4194,2166,33,2
4195,1961,44,2
4196,1762,45,5
4197,2989,50,5
4198,197,60,5
4199,1436,82,2
4200,1510,34,5
4201,717,40,2
4202,506,86,5
4203,2846,97,2
4204,2063,42,3
4205,1483,97,3
4206,194,5,4
4207,1043,40,3
4208,1169,84,4
4209,1387,95,2
4210,807,10,1
4211,574,25,2
4212,2921,58,3
4213,2201,79,4
4214,2795,80,1
4215,1847,57,4
4216,845,32,3
4217,2643,83,2
4218,2005,22,1
4219,785,72,5
4220,1555,88,2
4221,299,61,3
4222,2926,2,5
4223,249,9,5
4224,1586,32,1
4225,1045,43,2
4226,136,50,5
4227,941,42,5
4228,2061,19,3
4229,2557,30,3
4230,941,40,1
4231,147,90,1
4232,2109,9,4
4233,1805,61,5
4234,1174,66,1
4235,1741,45,2
4236,1143,33,3
4237,2745,47,3
4238,1073,55,1
4239,2178,27,5
4240,1482,89,1
4241,1947,78,5
4242,891,58,5
4243,439,2,3
4244,987,83,5
4245,506,19,5
4246,1870,65,5
4247,2708,33,5
4248,1582,80,5
4249,2373,55,5
4250,2162,66,2
4251,2829,77,1
4252,1254,41,4
4253,2371,90,2
4254,1964,14,3
4255,1841,88,2
4256,1040,49,2
4257,150,12,5
4258,2214,96,4
4259,2911,33,2
4260,1097,17,2
4261,2281,84,2
4262,2427,58,2
4263,2136,31,2
4264,2327,14,2
4265,462,83,5
4266,2048,4,4
4267,644,73,2
4268,707,67,5
4269,203,92,5
4270,2282,28,2
4271,597,16,1
4272,480,2,2
4273,943,23,1
4274,67,9,5
4275,1581,60,4
4276,1555,15,1
4277,123,66,5
4278,2751,72,4
4279,2929,50,1
4280,46,71,1
4281,1211,25,3
4282,1572,12,3
4283,253,93,2
4284,2266,38,3
4285,2662,32,1
4286,2416,66,1
4287,1977,36,4
4288,2255,83,2
4289,799,41,3
4290,1674,76,3
4291,2771,13,1
4292,15,26,1
4293,1873,97,4
4294,748,1,3
4295,1143,43,5
4296,1554,57,1
4297,1358,3,1
4298,1786,56,4
4299,1729,35,1
4300,303,2,4
4301,1520,39,1
4302,2904,12,2
4303,1156,1,4
4304,2219,42,1
4305,1634,79,5
4306,1102,99,5
4307,1923,6,5
4308,2520,2,3
4309,2301,98,2
4310,1761,54,5
4311,829,38,5
4312,577,49,5
4313,2973,73,5
4314,2548,52,2
4315,1591,78,4
4316,64,68,2
4317,2212,56,-2
4318,2276,67,5
4319,485,61,5
4320,2794,85,4
4321,2517,10,3
4322,126,48,5
4323,1757,24,3
4324,1858,10,5
4325,1862,49,1
4326,2840,77,2
4327,519,3,1
4328,544,56,3
4329,1862,81,5
4330,2365,72,2
4331,1558,2,3
4332,323,71,1
4333,2342,48,2
4334,299,60,3
4335,1375,66,3
4336,483,59,4
4337,1872,38,1
4338,2749,96,2
4339,2000,38,4
4340,2467,24,1
4341,396,70,5
4342,593,36,1
4343,2493,92,5
4344,1650,18,4
4345,1091,23,2
4346,578,78,4
4347,1370,66,5
4348,305,58,1
4349,2897,34,3
4350,1092,17,1
4351,2268,45,3
4352,1528,63,1
4353,1307,56,5
4354,518,1,5
4355,580,17,3
4356,2036,1,5
4357,74,94,1
4358,260,81,4
4359,900,91,3
4360,1680,36,1
4361,1882,22,2
4362,558,36,4
4363,728,65,2
4364,2294,79,3
4365,2954,36,1
4366,240,12,4
4367,2131,84,5
4368,749,21,3
4369,2938,58,2
4370,370,18,4
4371,297,50,5
4372,1529,1,4
4373,270,8,3
4374,2304,83,1
4375,375,15,5
4376,1523,1,5
4377,730,60,1
4378,2691,12,3
4379,762,55,1
4380,179,96,3
4381,932,57,1
4382,2333,18,2
4383,180,5,4
4384,291,56,5
4385,1286,88,1
4386,19,62,3
4387,2870,84,1
4388,2066,74,3
4389,2302,92,3
4390,2864,38,2
4391,2646,19,5
4392,2138,60,4
4393,2430,72,5
4394,874,53,3
4395,539,77,3
4396,1143,61,1
4397,1694,94,1
4398,2558,93,5
4399,579,61,2
4400,1274,69,1
4401,874,99,1
4402,146,34,3
4403,186,20,3
4404,2300,85,5
4405,1652,29,2
4406,282,60,3
4407,874,94,3
4408,1794,33,5
4409,992,44,2
4410,1724,68,1
4411,1662,35,5
4412,1784,5,4
4413,1835,25,5
4414,2245,29,3
4415,1228,70,5
4416,800,71,3
4417,725,41,2
4418,1568,81,3
4419,1663,18,5
4420,195,43,3
4421,218,58,4
4422,1134,91,1
4423,1612,47,4
4424,2540,43,3
4425,328,47,4
4426,654,27,5
4427,749,94,1
4428,2434,5,5
4429,1366,99,3
4430,439,6,4
4431,2577,90,3
4432,2993,4,5
4433,417,30,1
4434,342,13,4
4435,2079,50,1
4436,2462,88,1
4437,583,43,3
4438,2885,57,4
4439,222,88,2
4440,689,82,1
4441,1664,92,5
4442,1520,30,3
